"","rn","Estimate","Est.Error","Q2.5","Q97.5"
"763","MMTDodge Ram 2500/Ram 2500","-7.0891338607046","4.65091388642997","-17.7735075","-0.258754325000001"
"764","MMTDodge Ram 2500/Ram 2500:MY2018","3.00915255432048","4.76230739482693","-4.40257","13.74561"
"765","MMTDodge Ram 2500/Ram 2500:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"766","MMTDodge Ram 2500/Ram 2500:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"767","MMTDodge Ram 2500/Ram 2500:MY2018:MileGrpATC3","0",".",".","."
"768","MMTDodge Ram 2500/Ram 2500:MY2019","-1e+13","0","-1e+13","-1e+13"
"769","MMTDodge Ram 2500/Ram 2500:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"770","MMTDodge Ram 2500/Ram 2500:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"771","MMTDodge Ram 2500/Ram 2500:MY2019:MileGrpATC3","0",".",".","."
"772","MMTDodge Ram 2500/Ram 2500:MY2020","0",".",".","."
"773","MMTDodge Ram 2500/Ram 2500:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"774","MMTDodge Ram 2500/Ram 2500:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"775","MMTDodge Ram 2500/Ram 2500:MY2020:MileGrpATC3","0",".",".","."
"776","MMTDodge Ram 3500/Ram 3500","-1e+13","0","-1e+13","-1e+13"
"777","MMTDodge Ram 3500/Ram 3500:MY2018","-1e+13","0","-1e+13","-1e+13"
"778","MMTDodge Ram 3500/Ram 3500:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"779","MMTDodge Ram 3500/Ram 3500:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"780","MMTDodge Ram 3500/Ram 3500:MY2018:MileGrpATC3","0",".",".","."
"781","MMTDodge Ram 3500/Ram 3500:MY2019","-1e+13","0","-1e+13","-1e+13"
"782","MMTDodge Ram 3500/Ram 3500:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"783","MMTDodge Ram 3500/Ram 3500:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"784","MMTDodge Ram 3500/Ram 3500:MY2019:MileGrpATC3","0",".",".","."
"785","MMTDodge Ram 3500/Ram 3500:MY2020","0",".",".","."
"786","MMTDodge Ram 3500/Ram 3500:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"787","MMTDodge Ram 3500/Ram 3500:MY2020:MileGrpATC2","0",".",".","."
"788","MMTRam 1500 Classic","-1e+13","0","-1e+13","-1e+13"
"789","MMTRam 1500 Classic:MY2019","-1e+13","0","-1e+13","-1e+13"
"790","MMTRam 1500 Classic:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"791","MMTRam 1500 Classic:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"792","MMTRam 1500 Classic:MY2019:MileGrpATC3","0",".",".","."
"793","MMTRam 1500 Classic:MY2020","0",".",".","."
"794","MMTRam 1500 Classic:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"795","MMTRam 1500 Classic:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"796","MMTRam 1500 Classic:MY2020:MileGrpATC3","0",".",".","."
"797","MMTFord EcoSport","-5.86992847665768","4.27204252219255","-15.467705","0.838548774999999"
"798","MMTFord EcoSport:MY2018","3.00603485695526","4.39578032566721","-4.29223625","12.7062425"
"799","MMTFord EcoSport:MY2018:MileGrpATC1","-0.848401377520013","1.82702700088455","-4.53620275","2.8432955"
"800","MMTFord EcoSport:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"801","MMTFord EcoSport:MY2018:MileGrpATC3","0",".",".","."
"802","MMTFord EcoSport:MY2019","-3.519240381324","5.78574044332786","-15.51885","7.6374905"
"803","MMTFord EcoSport:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"804","MMTFord EcoSport:MY2019:MileGrpATC2","6.63588878148281","5.0141270463029","-1.02402325","18.149165"
"805","MMTFord EcoSport:MY2019:MileGrpATC3","0",".",".","."
"806","MMTFord EcoSport:MY2020","0",".",".","."
"807","MMTFord EcoSport:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"808","MMTFord EcoSport:MY2020:MileGrpATC2","0",".",".","."
"809","MMTFord Edge","-7.2514016395614","3.36619143535606","-15.26002","-2.48101025"
"810","MMTFord Edge:MY2018","2.04760201651451","3.5223787365976","-3.484031","10.235205"
"811","MMTFord Edge:MY2018:MileGrpATC1","-0.160746925649536","1.76836931186704","-3.7547445","3.33039974999999"
"812","MMTFord Edge:MY2018:MileGrpATC2","-0.348551163251009","1.75423047701206","-3.98563575","3.09206049999999"
"813","MMTFord Edge:MY2018:MileGrpATC3","0",".",".","."
"814","MMTFord Edge:MY2019","2.99284510605689","3.44008777556829","-2.11621825","11.074135"
"815","MMTFord Edge:MY2019:MileGrpATC1","-1.43020908653906","1.50944543000139","-4.7768905","1.20569175"
"816","MMTFord Edge:MY2019:MileGrpATC2","-1.48423292798276","1.51686093090246","-4.863432","1.22105975"
"817","MMTFord Edge:MY2019:MileGrpATC3","0",".",".","."
"818","MMTFord Edge:MY2020","0",".",".","."
"819","MMTFord Edge:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"820","MMTFord Edge:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"821","MMTFord Edge:MY2020:MileGrpATC3","0",".",".","."
"822","MMTFord Escape/Mazda Tribute/Mercury Mariner","-4.12077510355263","1.28898652502741","-7.23193375","-2.18700425"
"823","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2018","-6.60355308572456","4.44961452706793","-16.9777975","0.125266549999998"
"824","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"825","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2018:MileGrpATC2","6.00565074778434","4.37169492856989","-0.2890874","16.4177075"
"826","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2018:MileGrpATC3","0",".",".","."
"827","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2019","-1e+13","0","-1e+13","-1e+13"
"828","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"829","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"830","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2019:MileGrpATC3","0",".",".","."
"831","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2020","0",".",".","."
"832","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"833","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"834","MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2020:MileGrpATC3","0",".",".","."
"835","MMTFord Expedition","-7.65068761198728","4.40241183879372","-17.932505","-1.42911175"
"836","MMTFord Expedition:MY2018","4.29687197369136","4.4495798321008","-2.19567375","14.6103525"
"837","MMTFord Expedition:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"838","MMTFord Expedition:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"839","MMTFord Expedition:MY2018:MileGrpATC3","0",".",".","."
"840","MMTFord Expedition:MY2019","-1e+13","0","-1e+13","-1e+13"
"841","MMTFord Expedition:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"842","MMTFord Expedition:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"843","MMTFord Expedition:MY2019:MileGrpATC3","0",".",".","."
"844","MMTFord Expedition:MY2020","0",".",".","."
"845","MMTFord Expedition:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"846","MMTFord Expedition:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"847","MMTFord Expedition:MY2020:MileGrpATC3","0",".",".","."
"848","MMTFord Explorer/Mercury Mountaineer","-3.46144516491228","0.621136264586897","-4.84298675","-2.400389"
"849","MMTFord Explorer/Mercury Mountaineer:MY2018","-1.74033497342116","1.43959835254926","-5.034273","0.637479949999999"
"850","MMTFord Explorer/Mercury Mountaineer:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"851","MMTFord Explorer/Mercury Mountaineer:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"852","MMTFord Explorer/Mercury Mountaineer:MY2018:MileGrpATC3","0",".",".","."
"853","MMTFord Explorer/Mercury Mountaineer:MY2019","-1.01053180503496","1.44825256089567","-4.316335","1.395076"
"854","MMTFord Explorer/Mercury Mountaineer:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"855","MMTFord Explorer/Mercury Mountaineer:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"856","MMTFord Explorer/Mercury Mountaineer:MY2019:MileGrpATC3","0",".",".","."
"857","MMTFord Explorer/Mercury Mountaineer:MY2020","0",".",".","."
"858","MMTFord Explorer/Mercury Mountaineer:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"859","MMTFord Explorer/Mercury Mountaineer:MY2020:MileGrpATC2","-1.25160829008285","1.42728703492356","-4.54835625","1.119557"
"860","MMTFord Explorer/Mercury Mountaineer:MY2020:MileGrpATC3","0",".",".","."
"861","MMTFord F-150","-6.77639651754386","2.7576899755083","-13.32527","-2.83796"
"862","MMTFord F-150:MY2018","3.22707337668383","2.77529508307222","-0.7792269","9.766242"
"863","MMTFord F-150:MY2018:MileGrpATC1","-0.296524403435478","0.49305177595693","-1.27865375","0.658341974999998"
"864","MMTFord F-150:MY2018:MileGrpATC2","-0.514630039703526","0.510262796064169","-1.55108225","0.463490874999998"
"865","MMTFord F-150:MY2018:MileGrpATC3","0",".",".","."
"866","MMTFord F-150:MY2019","1.11633036975662","3.00067725487098","-3.85159575","7.9900755"
"867","MMTFord F-150:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"868","MMTFord F-150:MY2019:MileGrpATC2","0.466087017300548","1.48871619235106","-2.2112145","3.74694575"
"869","MMTFord F-150:MY2019:MileGrpATC3","0",".",".","."
"870","MMTFord F-150:MY2020","0",".",".","."
"871","MMTFord F-150:MY2020:MileGrpATC1","1.65407103540921","2.99480895833743","-3.26653725","8.412742"
"872","MMTFord F-150:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"873","MMTFord F-150:MY2020:MileGrpATC3","0",".",".","."
"874","MMTFord F-250","-8.21885785825","4.32915729527753","-18.368015","-2.11704375"
"875","MMTFord F-250:MY2018","-1e+13","0","-1e+13","-1e+13"
"876","MMTFord F-250:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"877","MMTFord F-250:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"878","MMTFord F-250:MY2018:MileGrpATC3","0",".",".","."
"879","MMTFord F-250:MY2019","3.87190073735044","4.4488093915835","-2.97532925","14.092305"
"880","MMTFord F-250:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"881","MMTFord F-250:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"882","MMTFord F-250:MY2019:MileGrpATC3","0",".",".","."
"883","MMTFord F-250:MY2020","0",".",".","."
"884","MMTFord F-250:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"885","MMTFord F-250:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"886","MMTFord F-250:MY2020:MileGrpATC3","0",".",".","."
"887","MMTFord F-350","-5.92598923377737","4.35930030275034","-15.7226075","0.849886375"
"888","MMTFord F-350:MY2018","2.9921176146868","4.48707468925697","-4.45065575","12.898815"
"889","MMTFord F-350:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"890","MMTFord F-350:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"891","MMTFord F-350:MY2018:MileGrpATC3","0",".",".","."
"892","MMTFord F-350:MY2019","-4.26780387821258","5.80863391380763","-16.466995","6.988367"
"893","MMTFord F-350:MY2019:MileGrpATC1","6.07451812352399","4.96004956224894","-1.38672625","17.4553025"
"894","MMTFord F-350:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"895","MMTFord F-350:MY2019:MileGrpATC3","0",".",".","."
"896","MMTFord F-350:MY2020","0",".",".","."
"897","MMTFord F-350:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"898","MMTFord F-350:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"899","MMTFord F-350:MY2020:MileGrpATC3","0",".",".","."
"900","MMTFord Flex","-7.46886958951754","3.26043713543362","-15.2526","-2.85597325"
"901","MMTFord Flex:MY2018","4.04181056180474","3.4844353524746","-1.60881825","12.020215"
"902","MMTFord Flex:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"903","MMTFord Flex:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"904","MMTFord Flex:MY2018:MileGrpATC3","0",".",".","."
"905","MMTFord Flex:MY2019","0",".",".","."
"906","MMTFord Flex:MY2019:MileGrpATC1","3.71751888052799","3.48835144088023","-1.8883315","11.72382"
"907","MMTFord Flex:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"908","MMTFord Flex:MY2019:MileGrpATC3","0",".",".","."
"909","MMTFord Focus","-1e+13","0","-1e+13","-1e+13"
"910","MMTFord Focus:MY2018","0",".",".","."
"911","MMTFord Focus:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"912","MMTFord Focus:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"913","MMTFord Focus:MY2018:MileGrpATC3","0",".",".","."
"914","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan","-8.54352427912281","4.3302061058417","-18.869385","-2.5062925"
"915","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2018","3.75593753219443","4.45490367704928","-3.052255","14.176935"
"916","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"917","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"918","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2018:MileGrpATC3","0",".",".","."
"919","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2019","-1e+13","0","-1e+13","-1e+13"
"920","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"921","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"922","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2019:MileGrpATC3","0",".",".","."
"923","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2020","0",".",".","."
"924","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"925","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"926","MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2020:MileGrpATC3","0",".",".","."
"927","MMTFord Mustang","-6.96373311891886","3.87075053097056","-15.96175","-1.36485650000001"
"928","MMTFord Mustang:MY2018","4.68594517545961","3.92245629221661","-1.20023125","13.7399625"
"929","MMTFord Mustang:MY2018:MileGrpATC1","-2.43486992094575","1.52608674476724","-5.82083475","0.301799774999999"
"930","MMTFord Mustang:MY2018:MileGrpATC2","-1.42648353281605","1.53178847153425","-4.78623325","1.3025125"
"931","MMTFord Mustang:MY2018:MileGrpATC3","0",".",".","."
"932","MMTFord Mustang:MY2019","-3.24867646128618","5.60042776430247","-15.025785","7.46584424999999"
"933","MMTFord Mustang:MY2019:MileGrpATC1","6.25664617866044","4.89242822515435","-0.8999683","17.5387125"
"934","MMTFord Mustang:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"935","MMTFord Mustang:MY2019:MileGrpATC3","0",".",".","."
"936","MMTFord Mustang:MY2020","0",".",".","."
"937","MMTFord Mustang:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"938","MMTFord Mustang:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"939","MMTFord Mustang:MY2020:MileGrpATC3","0",".",".","."
"940","MMTFord Ranger/Mazda B-Series","-8.12561588307456","4.28009088054635","-18.245475","-2.15526025000001"
"941","MMTFord Ranger/Mazda B-Series:MY2019","4.23386033426229","4.40702410940096","-2.4894315","14.4632275"
"942","MMTFord Ranger/Mazda B-Series:MY2019:MileGrpATC1","-1.86246253629979","1.82231247925368","-5.4631065","1.82928949999999"
"943","MMTFord Ranger/Mazda B-Series:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"944","MMTFord Ranger/Mazda B-Series:MY2019:MileGrpATC3","0",".",".","."
"945","MMTFord Ranger/Mazda B-Series:MY2020","0",".",".","."
"946","MMTFord Ranger/Mazda B-Series:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"947","MMTFord Ranger/Mazda B-Series:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"948","MMTFord Ranger/Mazda B-Series:MY2020:MileGrpATC3","0",".",".","."
"949","MMTFord Taurus/Mercury Sable","-1e+13","0","-1e+13","-1e+13"
"950","MMTFord Taurus/Mercury Sable:MY2018","-1e+13","0","-1e+13","-1e+13"
"951","MMTFord Taurus/Mercury Sable:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"952","MMTFord Taurus/Mercury Sable:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"953","MMTFord Taurus/Mercury Sable:MY2018:MileGrpATC3","0",".",".","."
"954","MMTFord Taurus/Mercury Sable:MY2019","0",".",".","."
"955","MMTFord Taurus/Mercury Sable:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"956","MMTFord Taurus/Mercury Sable:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"957","MMTFord Taurus/Mercury Sable:MY2019:MileGrpATC3","0",".",".","."
"958","MMTGenesis G70","-1e+13","0","-1e+13","-1e+13"
"959","MMTGenesis G70:MY2019","-1e+13","0","-1e+13","-1e+13"
"960","MMTGenesis G70:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"961","MMTGenesis G70:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"962","MMTGenesis G70:MY2019:MileGrpATC3","0",".",".","."
"963","MMTGenesis G70:MY2020","0",".",".","."
"964","MMTGenesis G70:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"965","MMTGenesis G70:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"966","MMTGenesis G70:MY2020:MileGrpATC3","0",".",".","."
"967","MMTGenesis G80","-1e+13","0","-1e+13","-1e+13"
"968","MMTGenesis G80:MY2018","-1e+13","0","-1e+13","-1e+13"
"969","MMTGenesis G80:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"970","MMTGenesis G80:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"971","MMTGenesis G80:MY2018:MileGrpATC3","0",".",".","."
"972","MMTGenesis G80:MY2019","-1e+13","0","-1e+13","-1e+13"
"973","MMTGenesis G80:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"974","MMTGenesis G80:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"975","MMTGenesis G80:MY2019:MileGrpATC3","0",".",".","."
"976","MMTGenesis G80:MY2020","0",".",".","."
"977","MMTGenesis G80:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"978","MMTGenesis G80:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"979","MMTGenesis G80:MY2020:MileGrpATC3","0",".",".","."
"980","MMTGenesis G90","-1.54251823737193","1.4282255724019","-4.8357335","0.827430724999999"
"981","MMTGenesis G90:MY2018","-1e+13","0","-1e+13","-1e+13"
"982","MMTGenesis G90:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"983","MMTGenesis G90:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"984","MMTGenesis G90:MY2018:MileGrpATC3","0",".",".","."
"985","MMTGenesis G90:MY2019","-1e+13","0","-1e+13","-1e+13"
"986","MMTGenesis G90:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"987","MMTGenesis G90:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"988","MMTGenesis G90:MY2019:MileGrpATC3","0",".",".","."
"989","MMTGenesis G90:MY2020","0",".",".","."
"990","MMTGenesis G90:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"991","MMTGenesis G90:MY2020:MileGrpATC2","0",".",".","."
"992","MMTHonda Accord/Honda Accord Hybrid","-7.96639053083333","3.62081134692259","-16.4469","-2.80795925"
"993","MMTHonda Accord/Honda Accord Hybrid:MY2018","-1.95164372644719","4.68156264400203","-11.2909475","7.52255974999998"
"994","MMTHonda Accord/Honda Accord Hybrid:MY2018:MileGrpATC1","4.44338079994193","3.53262386279217","-0.77324345","12.7251825"
"995","MMTHonda Accord/Honda Accord Hybrid:MY2018:MileGrpATC2","5.24247645112202","3.49154882919934","0.260730275","13.5114525"
"996","MMTHonda Accord/Honda Accord Hybrid:MY2018:MileGrpATC3","0",".",".","."
"997","MMTHonda Accord/Honda Accord Hybrid:MY2019","2.68766429033092","3.76917454691905","-3.255699","11.23217"
"998","MMTHonda Accord/Honda Accord Hybrid:MY2019:MileGrpATC1","-0.692989860651184","1.75612036781634","-4.35488025","2.7626135"
"999","MMTHonda Accord/Honda Accord Hybrid:MY2019:MileGrpATC2","0.44811462215186","1.44343635570202","-2.1776775","3.54505325"
"1000","MMTHonda Accord/Honda Accord Hybrid:MY2019:MileGrpATC3","0",".",".","."
"1001","MMTHonda Accord/Honda Accord Hybrid:MY2020","0",".",".","."
"1002","MMTHonda Accord/Honda Accord Hybrid:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1003","MMTHonda Accord/Honda Accord Hybrid:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1004","MMTHonda Accord/Honda Accord Hybrid:MY2020:MileGrpATC3","0",".",".","."
"1005","MMTHonda CR-V","-7.51144020570175","2.71296352709988","-13.99023","-3.6386"
"1006","MMTHonda CR-V:MY2018","2.26024551994276","2.7757126624206","-1.902033","8.75043049999999"
"1007","MMTHonda CR-V:MY2018:MileGrpATC1","0.260691154089605","0.75431511240216","-1.15314575","1.8393845"
"1008","MMTHonda CR-V:MY2018:MileGrpATC2","-0.0706129665681097","0.777970768754315","-1.542223","1.5284845"
"1009","MMTHonda CR-V:MY2018:MileGrpATC3","0",".",".","."
"1010","MMTHonda CR-V:MY2019","1.25844589658899","2.96204551588784","-3.6713465","8.03306325"
"1011","MMTHonda CR-V:MY2019:MileGrpATC1","-0.070541324749693","1.49099327856244","-2.73656875","3.20605075"
"1012","MMTHonda CR-V:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1013","MMTHonda CR-V:MY2019:MileGrpATC3","0",".",".","."
"1014","MMTHonda CR-V:MY2020","0",".",".","."
"1015","MMTHonda CR-V:MY2020:MileGrpATC1","1.08214765997022","2.97019572175036","-3.921232","7.75267399999999"
"1016","MMTHonda CR-V:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1017","MMTHonda CR-V:MY2020:MileGrpATC3","0",".",".","."
"1018","MMTHonda Civic/Honda Civic Hybrid","-7.98429152495614","3.77175311661945","-16.9213325","-2.5722495"
"1019","MMTHonda Civic/Honda Civic Hybrid:MY2018","-3.42182509882544","5.61610265647127","-15.2779675","7.08956575"
"1020","MMTHonda Civic/Honda Civic Hybrid:MY2018:MileGrpATC1","5.71118871979377","5.03370654011384","-1.91513175","17.238325"
"1021","MMTHonda Civic/Honda Civic Hybrid:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1022","MMTHonda Civic/Honda Civic Hybrid:MY2018:MileGrpATC3","0",".",".","."
"1023","MMTHonda Civic/Honda Civic Hybrid:MY2019","3.23518788255312","3.92844949096045","-2.959037","12.3078475"
"1024","MMTHonda Civic/Honda Civic Hybrid:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1025","MMTHonda Civic/Honda Civic Hybrid:MY2019:MileGrpATC2","-0.745959400922474","1.80620740601561","-4.42462025","2.86136049999999"
"1026","MMTHonda Civic/Honda Civic Hybrid:MY2019:MileGrpATC3","0",".",".","."
"1027","MMTHonda Civic/Honda Civic Hybrid:MY2020","0",".",".","."
